title,content,label
Nálada v ekonomike eurozóny sa tento mesiac nezmenila,"Brusel 29. októbra (TASR) - Nálada v ekonomike eurozóny sa tento mesiac nezmenila. Nálada v ekonomike eurozóny sa tento mesiac nezmenila Optimizmus v priemysle pritom tento mesiac stúpol na -9,6 z -11,4 bodu a prekonal odhady na úrovni -11 bodov. Prispelo k tomu zvýšenie dôvery vo výrobe aj v stavebníctve.",1
Barometer 48: Odklad splátok bankových úverov sa v decembri skončí. Mal by sa predĺžiť?,"2020 11:02 Takmer 65 vybraných osobností slovenskej ekonomiky hlasovalo elektronicky medzi štvrtkom 26.11.2020 a pondelkom 30.11.2020 Barometer 48: Odklad splátok bankových úverov sa v decembri skončí. Chýba mi systémová práca pri prekonávaní následkov opatrení. Dušan Ďurík, advokát, Škubla & Partneri Mnohí malí a strední podnikatelia určite potrebujú v tejto neštandardnej kríze pomoc, aby prežili; ak by išlo o „štandardnú“ (cyklickú) krízu, platilo by, že je dobré, ak sa trh prečistí. Filip Vítek, data science director, Teamviewer Banky mali dostatok času zamyslieť sa, čo bude potom, ako sa skončí vládne zmrazenie úverov. Hlavná úloha riešenia je teraz na štáte (keď kríza pominie, mal by sa opäť stiahnuť do úzadia), aby riadil krízové opatrenia strategicky racionálne a pragmaticky, so zreteľom na dlhodobý vývoj. Ivan Hronec, CEO, Film Europe Media Company Úver je individuálna vec. Juraj Heger, riaditeľ, Vydavateľstvo Slovart, a.s. Je veľa sektorov a veľa úverov a veľa konkrétnych situácií, ktoré vedia banky vyhodnotiť lepšie než vláda alebo nejaké paušálne rozhodnutia. Kto je solventný úver splácať teraz, nech ho spláca v štandardnej dobe, pretože odklad splátok je iba dočasná pomoc, ale veriteľov skôr či neskôr dobehne. Mali by sa predlžiť nielen odklady splátok úveru, ale tiež odložiť alebo úplne odpustiť odvody. Odklad splátok bankových úverov sa v decembri skončí. Peter Dostál, generálny riaditeľ a predseda predstavenstva, Aliter Technologies, a.s., Bratislava Pomoc pre tých, ktorí sú postihnutí krízou, je nutná, ale mala by byť cielená. Peter Halász, konateľ, Jaga Group Nie, pre biznis bánk má skončiť odklad splácania úverov . Tomáš Lysina, partner, Lysina-Roško & Partners Treba myslieť na viacero faktorov, a to je fakt, že odklad splátok môže znamenať aj novú úrokovú sadzbu, čiže vyššiu cenu úveru a predĺženú dobu splácania. Určite je veľa firiem, ktoré majú preto problém s likviditou a v prípade, že majú úver tak jeho odklad môže byť pre nich existenčný. Vladimír Dvorový, generálny riaditeľ, ProCare a Svet zdravia Kríza nezasahuje rovnomerne všetky segmenty. Žiaľ, nie všetky segmenty budú po kríze opäť životaschopné bez zásadných zmien.",1
ÚV: Zamestnanci v štátnej správe dostanú jednorazovú odmenu,"""Tarifné platy pre štátnych zamestnancov a zamestnancov vo verejnej službe sa v roku 2021 vo forme valorizácie síce zvyšovať nebudú, avšak ako kompenzácia bola z iniciatívy predsedu vlády SR Igora Matoviča (OĽANO) schválená jednorazová odmena,"" vysvetlil vedúci Úradu vlády Július Jakab. Bratislava 10. decembra (TASR) - Zamestnanci v štátnej a verejnej službe si polepšia, budúci rok dostanú jednorazovú odmenu a platené voľno navyše. Informoval o tom vo štvrtok Úrad vlády SR po 4. kole kolektívneho vyjednávania ku Kolektívnej zmluve vyššieho stupňa pre zamestnávateľov, ktorí pri odmeňovaní postupujú podľa zákona o odmeňovaní niektorých zamestnancov pri výkone práce vo verejnom záujme na rok 2021 a Kolektívnej zmluve vyššieho stupňa v štátnej službe na rok 2021. Ministerstvo financií SR na sociálnej sieti zdôraznilo, že prvýkrát v dejinách Slovenska sa budú v roku 2021 platy politických reprezentantov nie zmrazovať, ale dokonca znižovať. Po 4. kole rokovaní splnomocnení zástupcovia zamestnávateľov štátu, Združenia miest a obcí Slovenska a samosprávnych krajov, ako aj splnomocnení zástupcovia Konfederácie odborových zväzov SR (KOZ) SR za zamestnancov dospeli k dohode. Tá bude zamestnancom vyplatená v decembri vo výplate za november 2021 vo výške 100 eur. V časoch krízy má byť vláda príkladom,"" vyčíslil a vysvetlil štátny tajomník MF SR Marcel Klimek. Zároveň Ministerstvo financií (MF) SR na sociálnej sieti zdôraznilo, že prvýkrát v dejinách Slovenska sa budú v roku 2021 platy politických reprezentantov nie zmrazovať, ale dokonca znižovať. ÚV: Zamestnanci v štátnej správe dostanú jednorazovú odmenu",1
Tichá tragédia slovenského trhu práce,"Aby sme však videli skutočnú tragédiu na trhu práce, nemusíme sa pozerať len na hypotetické scenáre. Aj napriek tomu, že celková miera nezamestnanosti rastie len pomaly, v niektorých okresoch nám vypukli lokálne pandémie nezamestnanosti. Ministerstvo práce tak už dlhšie rozháňa dav varujúcich analytikov slovami: „Žiadna tragédia sa nekoná, môžete ísť domov.“ V skutočnosti sa však tragédia odohráva, len je sčasti zamaskovaná a sčasti sa deje pod ministerským radarom. Máme tu teda masy ľudí, ktorí sú síce zamestnaní, ale bez práce. Nezamestnanosť. Stačí, aby ministerstvo práce vystúpilo z lietadla a nepozeralo sa na Slovensko z vtáčej perspektívy. Tichá tragédia slovenského trhu práce To, v akom stave je trh práce naozaj, zistíme, až keď prístroje odpojíme a ukáže sa, či podnikatelia dokážu udržať pracovné miesta aj bez dotácií. V súvislosti s rastúcou nezamestnanosťou sa u nás odohráva tragédia, ktorá je sčasti zamaskovaná a sčasti sa deje pod ministerským radarom. Zamaskovaná je preto, lebo slovenský trh práce stále dýcha pomocou ventilátorov vo forme dotácií na udržanie desaťtisícov pracovných miest.",1
Čaputová si pripomenula druhé výročie svojej inaugurácie: Silné slová prezidentky,Jej druhý rok vo funkcii ovplyvnila podľa jej slov najmä pandémia nového koronavírusu a politická kríza.,0
Slováci sa zľakli. Pandémia ich prinútila viac sporiť,"6:00 Zisk z uloženia peňazí v banke je dvakrát nižší než priemerný rast cien. Mať odložený minimálne jeden ročný príjem experti odporúčajú rodinám s deťmi. Nižšia, desaťpercentná, sa účtuje na vybrané druhy potravín a vyššia, dvadsaťpercentná, na všetko ostatné. Predplaťte si TREND za najvýhodnejšiu cenu už od 1 € / týždeň Plný prístup k prémiovým článkom a archívu Prémiový prístup na weby Mediálne, TRENDreality a ENJOY Menej reklamy na TREND.sk Máte už predplatné? V slovenskej ekonomike sú aktuálne dve sadzby DPH. Z pohľadu príjmov štátneho rozpočtu ide o významnú spotrebnú daň, ktorá do Štátnej po-kladnice minulý rok priniesla 6,81 miliardy eur.",0
Svetový deň strážcov prírody vyzdvihuje ich prácu i obetu,"Svetový deň strážcov prírody vyzdvihuje ich prácu i obetu Vedúci Odboru strážnej služby ŠOP SR a zároveň prezident Asociácie strážcov chránených území Slovenska (ASCHÚS) Dan Harťanský zdôraznil, že hoci je práca strážcov prírody v spoločnosti nedocenená, má „nesmierny význam pre celé ľudstvo, lebo bez prírody človek nevie a nemôže žiť“.",0
Výpadok daňových príjmov za rok 2020 bol 42 miliónov eur,"Bratislava 29. septembra (TASR) – Výpadok daňových príjmov bol v minulom roku namiesto očakávaných dvoch miliárd eur iba na úrovni 42 miliónov eur. Najväčší pokles v daňovo-odvodových príjmoch evidujú analytici v odvetviach najviac zasiahnutých pandémiou, ako sú gastro, hotelierstvo a oblasť umenia. Naopak, silnejšie zotavovanie trhu práce v ďalších rokoch zvyšuje očakávané príjmy. Silnejší rast DPH reflektuje rast efektívnej daňovej sadzby nad rámec výnosu, ktorý bol predpokladaný na základe makroekonomických veličín. V budúcom roku IFP očakáva rast daňových príjmov až o sedem percent, najmä vďaka dočerpaniu fondov EÚ z končiaceho programového obdobia a vďaka Plánu obnovy a odolnosti SR. „Stabilný vývoj daní zo spotreby a trhu práce za rok 2020 dopĺňa aj daň z korporátnych ziskov s minimálnym medziročným poklesom po zapracovaní takmer všetkých daňových priznaní za rok 2020,“ uviedol IPF. V tomto roku by daňové príjmy mali rásť napriek spomaleniu ekonomiky vplyvom tretej vlny pandémie o päť percent. Výnos dane z príjmov fyzických osôb, sociálnych a zdravotných odvodov sa vyvíjal v súlade s júnovou prognózou. Výpadok daňových príjmov za rok 2020 bol 42 miliónov eur Vývoj na trhu práce v druhom kvartáli 2021 nepriniesol výraznejšie prekvapenia. Z pohľadu veľkosti firiem najväčší prepad dane zaznamenali malé firmy s tržbami do 100.000 eur. Základom pre pôvodné negatívne očakávania bol približne sedempercentný pokles daňovo-odvodových príjmov počas krízy 2009.",1
Packeta získala druhé miesto v ankete,"Dôležitou úlohou bolo pre nás zabezpečiť rovnaké podmienky pre všetkých zamestnancov Packety. Je to odrazom toho, že sú u nás zamestnanci spokojní a že nás považujú za stabilného a dôveryhodného zamestnávateľa. Od zjednocovania zmlúv, miezd, benefitov, dochádzkového systému až po interný HR systém,“ konštatuje Petra Matejíčková.",0
Rast spotrebiteľských cien v Číne sa v marci zrýchlil,"Ceny nepotravinových výrobkov sa však zvýšili o 2,2 %. Ceny potravín v Číne v marci klesli o 1,5 %, pričom ceny bravčového sa oproti minulému roku prepadli o 41,4 %. Jadrová inflácia, ktorá nezahŕňa nestále ceny energií a potravín, zostala v marci stabilná na úrovni 1,1 %. Neistota, ktorú spôsobila vojna na Ukrajine, pravdepodobne udrží globálne ceny komodít v blízkej budúcnosti zvýšené, upozornili ekonómovia. Peking 11. apríla (TASR) - Rast spotrebiteľských cien v Číne sa v marci zrýchlil viac, ako ekonómovia očakávali. Podľa štatistík sa index spotrebiteľských cien v Číne v marci 2022 zvýšil o 1,5 % po náraste o 0,9 % v predchádzajúcom mesiaci. Rast spotrebiteľských cien v Číne sa v marci zrýchlil Spotrebiteľské ceny v Číne tak môžu ďalej rásť, aj keď vzhľadom na slabý dopyt je nepravdepodobné, že tento rok prekročí cieľ vlády na úrovni 3 %. Zároveň sa tempo zvyšovania výrobných cien zmiernilo. Štatistický úrad v separátnej správe tiež informoval, že tempo rastu výrobných cien v Číne sa v marci znížilo na 8,3 % z 8,8 % vo februári.",0
Zamestnancom zdvihla inflácia od septembra stravné. Viac do výdavkov na stravu si môžu dať aj živnostníci,"Ministerstvo práce sumy stravného upravuje na základe údajov Štatistického úradu SR o indexe cien jedál a nealkoholických nápojov v reštauračnom stravovaní. Na pracovnej ceste, ktorá trvá od 5 do 12 hodín, patrí zamestnancovi príspevok 6,40 eura. Rastúca inflácia od septembra opäť zdvihla stravné počas pracovnej cesty zamestnanca. Zamestnancom zdvihla inflácia od septembra stravné. Zvyšujú sa vtedy, ak ceny porástli najmenej o 5 %.",1
Ftáčnik chce ostať primátorom Bratislavy,"""Za ostatné tri roky sa podarilo otočiť trend mesta od zadlžovania k ozdravovaniu financií a naštartovaniu najväčších dopravných projektov za posledné roky.",0
SDKÚ má lídra pre eurovoľby. Štefanca,"Historicky pôjde o tretie eurovoľby na území SR. V posledných, v roku 2009, dosiahla SDKÚ-DS volebný zisk 16,98 percenta (140.426 hlasov) a obsadila dva mandáty v europarlamente.",0
Do boja o voliča môžu zasiahnuť televízne debaty,"„Akými sú napríklad presvedčivá práca s hlasom, s jeho moduláciou a intenzitou,“ priblížila.",0
"Päťka pre Smer a najlepší Sulík. Pozrite sa, ako sa strany pripravujú na eurovoľby","Dozvieme sa, že strana sa zameria na „Realizáciu vedomostne sociálneho trhového hospodárstva“, či „Analýzu doterajších  skúseností nášho pôsobenia v EÚ, praktickú podobu jej kohéznej politiky a politiky sociálnej a regionálnej súdržnosti.“ Čo to znamená v praxi netušia asi ani autori programu. Viaceré návrhy (zníženie DPH na potraviny, investície na južnom  Slovensku) patria do domácej agendy, nie európskej. Z celoeurópskych tém je spomenuté ešte dokončenie digitálneho trhu, podpora členstva nových krajín, trhové a investičné partnerstvo s USA a zachovanie vodných zdrojov pod  kontrolou štátu. Z nich sa v podstate dozviete len to, že „SNS sa chce v  Europarlamente pokúsiť dosiahnuť reformovanie jej európskych inštitúcií,  zladenie sociálnych systémov, zavedenie priemernej ceny prác e, zastavenie  zmeny volebného systému, posilniť právomoci členských štátov – najmä tých  menších.“ Z konkrétnych vecí sa dá vidieť kritický postoj k zmene volebného  systému, odmietanie jednotnej azylovej politiky a zovzájomnenia dlhov krajín.",0
"Matovič má ďalšie obvinenia na Procházku: Neexistuje detektor, ktorým by prešiel","Líder OĽaNO pripomenul, že ministerstvu financií priznal Procházka 128 000 eur.",0
Andrej Kiska bude stáť viac než Ivan Gašparovič,"Pre školy sú pridrahé Práve vysoká cena Kiskových portrétov však už teraz odrádza viaceré školy, aby Práve tlačová agentúra má totiž licenciu na výrobu a distribúciu oficiálnych portrétov prezidenta. „Momentálne evidujeme predbežné objednávky v počte niekoľko tisíc kusov a tlač prispôsobíme reálnemu počtu objednávok v momente zadania tlače po realizácii fotografovania,“ povedal HN Richard Jajcay, riaditeľ obchodu a marketingu TASR. „Všetky ceny sú uvedené v cenníku TASR,“ doplnil Jajcay, ktorý nekomentoval dôvody prudkého zdraženia portrétov.",1
Začínal ako „Majster poriadok“. Dnes Fico vládne Slovensku,"V eurovoľbách, ktoré sa na Slovensku konali 24. mája 2014, zvíťazila strana Smer-SD so ziskom 24,09 percenta hlasov, čo znamená štyri poslanecké mandáty. V predčasných parlamentných voľbách v roku 2006 získal 29,14 percenta hlasov a zvíťazil v nich so ziskom 50 poslaneckých kresiel. Víťazom predčasných parlamentných volieb SR 10. marca 2012 sa stal Smer-SD so ziskom 44,41 percenta hlasov, čo mu prinieslo 83 poslaneckých mandátov.",0
Procházka ukázal kandidátku v Bratislave. Podporiť ju má SDKÚ aj Most,V minulosti riadila cestné hospodárstvo aj na bratislavskom magistráte ešte za primátorovania Andreja Ďurkovského (KDH).,0
SDKÚ chcem vrátiť na politickú mapu,"Nebudeme sa tváriť, že strana nie je v kríze a nemá nízke preferencie. Som však presvedčená, že sa dá opäť vybudovať normálnou, poctivou politickou prácou a prilákaním ľudí, ktorí ju podporia tak, aby sa znova ocitla na politickej mape Slovenska.",0
"Myslíme si, že za nákupom predraženého CT je Paška, vyhlásil Matovič","""Máme za to, že Pavol Paška stojí za spoločnosťou Medical Group, že riadi tieto obchody a najviac z nich profituje,"" vyhlásil Sulík. Piešťanská nemocnica Alexandra Wintera chcela v roku 2012 kúpiť CT prístroj za vyše milióna eur, no k obchodu nedošlo.",0
Koho budú voliť za primátora Bratislavy slovenské osobnosti (veľký prehľad),"Je potrebné skonsolidovať mestskú dopravu, odpadové hospodárstvo, či vládu nad mestskými podnikmi. Pozitívne hodnotím, že pán Ftáčnik sa snažil ukázať reálne výsledky svojej práce, uvidíme, či to ľudí presvedčilo.",0
"Prečo sú voľby dôležité? Pozrite sa, o čom rozhodujú primátori a starostovia","Ide o daň z nehnuteľností či dane za ubytovanie a za užívanie verejného priestranstva. Moja firma je na trhu už 20 rokov, no takýto znechutený z korupcie som ešte nebol. Možnosti nápravy a zlepšenia ekonomiky samospráv vidia vo zvýšení transparentnosti hospodárenia a väčšej ochote zverejňovať mená funkcionárov v mestských podnikoch. Prispieť k spokojnosti obyvateľov však môžu aj regulovaním prevádzok, keďže môžu ovplyvniť otváracie hodiny napríklad barov či reštaurácií. Usmerňujú ekonomiku Obce a mestá zriaďujú rozpočtové a príspevkové organizácie alebo iné zariadenia.",0
"Poslanci odpracujú v budúcom roku 90 dní, plánuje Paška","Naopak, v apríli a v auguste by zatiaľ nemali prísť do práce vôbec.",0
Noví poslanci Petržalky sa už stihli pohádať. O plate starostu,"Priemerná mzda za minulý rok je na úrovni 824 eur a Bajan je zaradený v deviatej platovej skupine podľa počtu obyvateľov s násobkom 3,58. Vypočítava sa súčinom priemernej mesačnej mzdy zamestnanca v národnom hospodárstve a príslušného násobku. „Tá práca, ktorú starosta vykonal do dnešného dňa bola odmenená, nie je problém, aby sme budúci rok schválili zvýšenie platu,"" oponoval ale Vetrák.",0
"Ponúkli nižšiu cenu, súťaž na parkovanie nevyhrali","Podľa zistení HN obe pritom ponúkli nižšiu cenu. Ponúkli nižšiu cenu, súťaž na parkovanie nevyhrali",0
"Prieskum: Matovičovi pomohlo spojenie s Lipšicom, SNS rastie","Ak by sa parlamentné voľby konali v prvej polovici júla, víťazom by sa stal Smer-SD so ziskom 35 percent hlasov.",0
Fico vs. Matovič: Čo na kauzu hovoria odborníci,"Firmu predal svojmu bývalému zamestnancovi Pavlovi Vandákovi ešte v roku 2008 za 122 miliónov slovenských korún. Keďže daňoví poradcovia si nie sú istí, do ktorej kategórie príjem Matoviča patril, aj tu sa ich názory rozchádzajú. Mal Matovič priznať príjem 122 miliónov korún a zdaniť ho? V princípe každý príjem, ktorý nie je od dane oslobodený alebo nie je vyňatý z predmetu dane v zmysle zákona o dani z príjmov, podlieha zdaneniu,“ uzatvára a vysvetľuje Bednáriková. Zákon o dani z príjmov podľa daňovej poradkyne Dagmar Bednárikovej jasne definuje, čo je zdaniteľným príjmom. „Ak bola táto suma kúpnou cenou zmluvy o predaji podniku, tak v zmysle zákona o dani z príjmov mal príjem priznať a zdaniť,“ konštatoval Janoušek. „Ak by orgány činné v trestnom konaní preukázali napríklad nezdanenie zisku z predaja podniku Matovičom, mohlo by to byť kvalifikované ako podvod, ktorým bola spôsobená škoda veľkého rozsahu, pri ktorej hrozí odňatie slobody na desať až pätnásť rokov,“ dodáva Janoušek. „Pokiaľ niekto nazve príjem oslobodený od dane ako pranie, tak nie,“ predpokladá Málach, ktorý však dodáva, že nepozná detaily sporu. „Pokiaľ to bol príjem oslobodený od dane, tak nie,“ tvrdí zas Malach. „Áno, mohol, pretože príjem z predaja obchodného podielu nadobudnutého pred rokom 2004 je od dane oslobodený,“ uviedol Málach.",0
"""Sme finančne vyčerpaní"". Pozrite sa, ako sa tvorila vláda v zákulisí","Otázne tiež bolo, ako voliči Mosta príjmu spojenectvo s národniarmi. Strana zaťažená dlhmi z masívnej kampane.",0
"Nová vláda schválila Martinu 2,5 milióna eur. Primátorom je Hrnčiar zo Siete","Krízovú situáciu má záujem riešiť úverom, ktorým uhradí zostatok dlhu, nie je však reálne vykryť zostatok finančných zdrojov, ktoré z mesta odišli na účet exekútora,“ uvádza rezort financií v materiáli. Martin sa dostal najnovšie do nútenej správy, ktorú tam ministerstvo financií zaviedlo minulý štvrtok (24.3.). Minister financií Peter Kažimír (Smer-SD), ktorý návrh na výpomoc predložil, ju odôvodnil tým, bude slúžiť na zabezpečenie samosprávnych funkcií mesta. V súčasnosti je podľa ministerstva ohrozené zabezpečovanie odvozu komunálneho odpadu, financovanie straty vo verejnom záujme pri mestskej autobusovej doprave, verejného osvetlenia, zelene, chod materských škôl, úhrada platov učiteľov v materských školách, platov nepedagogických zamestnancov.",1
"Odborári odovzdali Plavčanovi petíciu, podpísalo ju takmer 80-tisíc ľudí",ministrovi školstva Petrovi Plavčanovi (nominant SNS) petíciu za zjednotenie regionálneho školstva v oblasti financií.,0
Ako žiadať o eurofondy,"Ide o operačné programy výskum a inovácie, technická pomoc, integrovaná infraštruktúra, ľudské zdroje, kvalita životného prostredia, integrovaný regionálny operačný program, efektívna verejná správa, rybné hospodárstvo a program rozvoja vidieka.",0
Strana Tip utopí svoje volebné dlhy v konkurze,Strana Tip utopí svoje volebné dlhy v konkurze,0
"Kotlebovci zbierajú podpisy za referendum o EÚ a NATO už takmer rok, vraj ich majú desaťtisíce","Uhrík pre Izvestija povedal, že „NATO sa pod rúškom boja za demokraciu a ľudské práva snaží zničiť zvrchované štáty“ a je „jedným z nástrojov americkej expanzie v snahe získať kontrolu nad zdrojmi a spotrebiteľskými trhmi nezávislých štátov“.",0
"Tvrdé slová Lubyovej, hovorí o špinavej hre opozície: Zahrala si vabank s rodičmi i deťmi","""Budeme sa snažiť o to, aby sme tým, ktorí vysokoškolský internát budú potrebovať, zabezpečili dôstojné ubytovanie,"" povedala ministerka. sa o tom opäť budeme rozprávať s ministrom financií Petrom Kažimírom (Smer-SD),“ informovala.",0
Najvyšší súd očakáva sťažnosť obvinených: Mala by prísť v najbližších dňoch,"Podľa prokurátora ÚŠP zavraždenie oboch mladých ľudí výstrelmi z pištole kalibru 9 mm, ku ktorému došlo 21. februára v ich dome vo Veľkej Mači, má súvisieť s Kuciakovou prácou novinára.",0
Nový kaviarenský reťazec odštartuje na Slovensku už o pár dní,"Spoločnosť Coca Cola za tento obchod zaplatila britskej spoločnosti Whitbread astronomických 3,9 miliardy libier, čiže približne 4,35 miliardy eur. Svetová dvojka na trhu prichádza na náš trh len niekoľko mesiacov potom, čo spoločnosť Costa kúpil firemný gigant Coca Cola.",1
"Prvý PRIESKUM po prezidentských voľbách: Smer klesol pod 20 percent, koalícia PS a SPOLU trhá rekordy","Ak by sa parlamentné voľby konali v marci, vyhral by ich Smer-SD so ziskom 22,4 percenta hlasov. Do parlamentu by sa dostali aj strany SNS so ziskom 7,6 percenta, KDH (6,9 %) a tretia koaličná strana Most-Híd, ktorá získala rovných 5 percent. Druhé miesto by obsadila ĽSNS so ziskom 11,8 percenta a na treťom mieste by skončila SaS so 11,4 percentami. Prekvapivý je výsledok koalície Progresívneho Slovenska a Spolu, ktorá sa umiestnila na druhom mieste so ziskom niečo vyše 14 percent. V prípade ich spojenia by strana zrejme skončila na druhom mieste so ziskom 14,4 percenta.",0
ČSOB ruší stovky miest. Slovensko zostane ušetrené,"2019 14:06 Česká ČSOB prepustí v nasledujúcich troch rokoch 250 zamestnancov ročne. Banka očakáva, že znižovanie ich počtu o 250 každý nasledujúci rok bude predovšetkým v dôsledku prirodzenej fluktuácie a vyhne sa tak prepúšťaniu. Naopak, v súčasnosti hľadá nových zamestnancov. Podobne je na tom jej matka KBC Group, z ktorej odíde minimálne 1 400 zamestnancov, informovala agentúra ČTK. Podľa informácií TRENDU zostane slovenská ČSOB od prepúšťania ušetrená. Skupina KBC má v Európe celkovo 42-tisíc zamestnancov, z toho 40 percent v Belgicku. V našich podmienkach aktuálne vnímame skôr meniaci sa charakter práce, pracovných pozícií a ich náplní. ČSOB v Česku znížila ku koncu júna medziročne počet zamestnancov približne o 400.",1
Atlas stratených strán: od VPN cez Ľuptáka a Schustera až po #Sieť,V dvoch najsilnejších parlamentných stranách už niekoľko týždňov prebieha vážna stranícka kríza.,0
Od budúceho roka si Bratislavčania priplatia. Vyššia daň dostala zelenú,"2019 12:54 Mesto Bratislava zvýši od januára 2020 daň z nehnuteľnosti na svojom území. Pri lesných pozemkoch a rybníkoch bude platiť jednotná sadzba 0,30 eura za m2. Pri priemyselných stavbách je sadzba dane od 5,75 do siedmich eur za m2, pri administratívnych stavbách od siedmich do deviatich eur za m2 či pri ostatných stavbách od šiestich do ôsmich eur za m2. Pásmo A, kde budú najnižšie sadzby dane, budú tvoriť mestské časti Vajnory, Podunajské Biskupice, Vrakuňa a Devínska Nová Ves. Sadzba dane pri zastavených plochách bude od 1,10 do 1,40 eura za m2. Sadzby daní budú rôzne, a to v závislosti od typu nehnuteľnosti a jej lokality.",1
"Bookmaker: Kiska sa môže prepadnúť, Sme rodina je na vzostupe","Predplaťte si TREND za najvýhodnejšiu cenu už od 1 € / týždeň Plný prístup k prémiovým článkom a archívu Prémiový prístup na weby Mediálne, TRENDreality a ENJOY Menej reklamy na TREND.sk Máte už predplatné? Som aj vedúci bookmakerov, musím teda dohliadať nad ponukou, ktorú máme a riadiť prácu ostatných.",0
Bratislavský primátor rokoval s ministrom financií o pomoci pre hlavné mesto,"Bratislavský primátor rokoval s ministrom financií o pomoci pre hlavné mesto Ministerstvo financií a ministerstvo vnútra budú podľa poslanca nápomocné pri legislatívnom, finančnom aj administratívnom zavedení inštitútu objektívnej zodpovednosti, ktorá pomôže mestským a obecným políciám, špeciálne v úsilí úspešne spustiť celomestskú parkovaciu politiku. Za mesto nechýbal ani riaditeľ magistrátu Ctibor Košťál či Matúš Lupták, ktorý dozerá na mestské financie. Zástupcovia hlavného mesta s ministrom financií debatovali aj o zákone o hazarde, ktorý podľa primátora čakajú zmeny v parlamente. primátor Bratislavy Matuš Vallo s ministrom financií Eduardom Hegerom (OĽaNO).",1
"Jedinou pomocou štátu bude úver na výpadok podielových daní, sme sklamaní","2020 15:25 Samosprávy si môžu vziať bezúročné pôžičky, ale len na pokrytie výpadku podielových daní, ktorý im vznikol pre nový koronavírus Jedinou pomocou štátu bude úver na výpadok podielových daní, sme sklamaní Každá samospráva zároveň podľa jeho slov bude môcť individuálne rokovať o ďalších pôžičkách zo strany štátu. Kým zo strany štátu to bude pomoc vo forme pôžičky, mestá či obce sa zas budú vedieť po koronakríze vedieť lepšie vyrovnať so svojimi rozpočtami, poskytnúť služby obyvateľom a zlepšiť a zvýšiť investície do školských zariadení či komunikácií. Neprehliadnite Klub 500: Ďalšie obmedzenia štátu by boli pre podniky likvidačné Minister financií Eduard Heger (OĽaNO) v júni uviedol, že štát a samosprávy „sú na jednej lodi"" a je potrebné spolupracovať. Pôžičky sa v budúcnosti môžu zmeniť na grant, to je však podmienené reformou verejnej správy, ktorá je však neistá,"" priblížil Rybníček. Tieto peniaze budú samosprávy môcť použiť aj na bežné, aj na kapitálové výdavky, ale pôžička bude splatná do 31. decembra 2023. Upozornil, že nielen samosprávy, ale aj štát má výpadky v príjmoch. Úvery musia minúť do konca tohto roku a vrátiť do konca roku 2023. Žiadna iná pôžička, o ktorej sme sa rozprávali na poslednom prezídiu ÚMS, teda za lepších podmienok ako požičiavajú banky, neplatí. „Musím povedať, že primátori a primátorky dnes zostali trochu sklamaní, lebo sme sa dozvedeli, že Ministerstvo financií SR jedinú vec, ktorú poskytne samosprávam z hľadiska finančnej pomoci, je pôžička na vykrytie výpadku podielových daní. „Predbežne sme sa dohodli, že ministerstvo financií rozpracuje variant možnej pôžičky pre mestá a samosprávy na Slovensku. „Pôjdeme do modelu pôžičiek, pretože by bola škoda nevyužiť lepšie podmienky, ktoré má v tomto prípade štát pri získavaní peňazí na investičný stimul do ekonomiky,"" vyhlásil. „Takýmto spôsobom sa zabezpečí zamestnanosť a rozvoj ekonomiky,"" vyhlásil Rybníček. „Ten je nám schopný požičať financie na fungovanie a investície samospráv oveľa lepšie ako súkromný sektor a banky,"" podotkol prezident ÚMS.",1
"Do zadlženého Agrokomplexu vybrali riaditeľa, ktorý si nemyslí, že SNS podnik tunelovala","Do toho prišla koronakríza, ktorá pripravila podnik so 160 zamestnancami Na čítanie potrebujete aspoň štandard predplatné. Portál Aktuality.sk na jeseň zistil, že Agrokomplex na tieto projekty použil nielen svoje úspory, ale navyše si aj zobral trojmiliónový úver, ktorý nominanti SNS stihli ešte do volieb minúť.",0
Remišová sa rozhodla pre zmenu: FOTO Pred novinárov prišla s novým účesom ako nová žena,"Remišová sa pred novinárov, kde hovorila o tom, že Slovensko sa ako krajina nachádza na rázcestí digitalizácie a priemyselnej výroby, postavila s vynovenou vizážou.",0
Zamestnanci štátu dostanú jednorazovú odmenu a platené voľno,"Vedúci ÚV Július Jakab podotkol, že tarifné platy pre zamestnancov v štátnej a verejnej službe v roku 2021 vo forme valorizácie sa síce zvyšovať nebudú, no z iniciatívy predsedu vlády Igora Matoviča bola schválená jednorazová odmena. Zamestnanci budú mať v nasledujúcom roku jeden deň pracovného voľna navyše v prvom polroku 2021. Zamestnanci v štátnej a verejnej službe získali jednorazovú odmenu a platené voľno navyše. Zamestnanci štátu dostanú jednorazovú odmenu a platené voľno",1
Novelu o online hlasovaní ešte nepripravili,"Hlavný hygienik SR deň pred schôdzou vydal vyhlášku, ktorou umožnil poslancom, ministrom či prezidentke prísť do práce aj v prípade, že sú pozitívni na ochorenie COVID-19.",0
"B. Gröhling tvrdí, že sa titulu neplánuje vzdať",Podľa jeho slov je rovnako k dispozícii aj jeho záverečná práca. Podľa jeho slov je rovnako k dispozícii aj jeho záverečná práca.,0
